,Time (s),Mean Score,Std
526,4407.430807352066,2407.0244140625,1193.814453125
527,4420.108371734619,2433.11083984375,1202.374755859375
528,4430.68884062767,2419.000244140625,1185.470458984375
529,4442.160729408264,2440.2802734375,1215.2010498046875
530,4454.374598503113,2430.24365234375,1220.2186279296875
531,4465.4196600914,2446.676025390625,1215.02587890625
532,4477.4259996414185,2427.13623046875,1207.4615478515625
533,4487.052544593811,2433.8515625,1198.1873779296875
534,4497.42934012413,2438.09033203125,1196.243408203125
535,4509.162322282791,2444.61279296875,1205.18896484375
536,4520.365916490555,2444.637939453125,1202.72705078125
537,4532.806758880615,2443.726318359375,1205.297607421875
538,4544.911555290222,2452.5322265625,1213.13427734375
539,4557.38636302948,2442.03955078125,1220.3953857421875
540,4568.173357009888,2452.22265625,1203.3966064453125
541,4580.13391327858,2472.914306640625,1233.8626708984375
542,4591.952055692673,2461.9931640625,1202.86865234375
543,4604.417906045914,2449.023193359375,1209.304443359375
544,4615.914774417877,2466.358642578125,1219.8245849609375
545,4627.051500797272,2484.821533203125,1245.9366455078125
546,4638.072224140167,2464.07421875,1210.0740966796875
547,4649.85258436203,2461.815185546875,1201.6197509765625
548,4660.8753044605255,2475.64501953125,1200.5289306640625
549,4671.734788417816,2489.5419921875,1223.981201171875
550,4685.424976110458,2501.6572265625,1224.1728515625
551,4698.433461427689,2494.520263671875,1230.8939208984375
552,4710.398495197296,2489.368408203125,1231.8099365234375
553,4723.042721986771,2494.949462890625,1246.4012451171875
554,4735.545703649521,2481.159423828125,1222.1341552734375
555,4747.416490077972,2490.356689453125,1221.9776611328125
556,4758.746956825256,2501.305419921875,1234.55859375
557,4769.589336395264,2486.314453125,1213.379150390625
558,4783.6151123046875,2500.206298828125,1241.71533203125
559,4795.217415094376,2500.577880859375,1235.394287109375
560,4806.733322620392,2515.3154296875,1229.3521728515625
561,4817.673975944519,2495.84033203125,1212.7666015625
562,4830.199485063553,2515.19677734375,1243.63916015625
563,4841.8413598537445,2512.998291015625,1255.7369384765625
564,4853.977255582809,2517.649658203125,1263.8165283203125
565,4865.979864120483,2531.384765625,1252.1495361328125
566,4877.630486488342,2528.982666015625,1240.360595703125
567,4890.241114139557,2519.742431640625,1246.5303955078125
568,4901.656226873398,2521.867431640625,1254.892822265625
569,4912.067992448807,2514.39599609375,1249.4007568359375
570,4923.464705944061,2527.91845703125,1253.558349609375
571,4935.766026258469,2546.7314453125,1283.4171142578125
572,4948.0112092494965,2521.859619140625,1248.3516845703125
573,4960.968049764633,2540.552001953125,1273.2847900390625
574,4973.369929790497,2526.60205078125,1253.2052001953125
575,4984.779973983765,2544.923095703125,1266.264892578125
576,4999.2473340034485,2510.062744140625,1237.2752685546875
577,5009.2840666770935,2552.78515625,1253.4180908203125
578,5021.928223848343,2552.87353515625,1268.015869140625
579,5033.532028913498,2550.498779296875,1270.1409912109375
580,5044.118593215942,2534.16943359375,1259.274658203125
581,5055.896039485931,2557.2431640625,1265.611328125
582,5068.169758081436,2566.083984375,1256.96142578125
583,5080.58993434906,2533.1748046875,1256.6641845703125
584,5091.806305408478,2570.96240234375,1280.485107421875
585,5105.8093502521515,2544.9951171875,1252.7464599609375
586,5117.248188495636,2552.947998046875,1275.6678466796875
587,5129.883859395981,2568.08349609375,1273.1126708984375
588,5141.769591808319,2570.18994140625,1259.49462890625
589,5153.152564287186,2596.033447265625,1293.6961669921875
590,5166.427618980408,2565.796630859375,1283.078369140625
591,5178.623694419861,2557.44873046875,1268.2310791015625
592,5190.344449520111,2601.166015625,1308.964599609375
593,5202.658473968506,2574.385498046875,1283.869140625
594,5215.163347005844,2566.3935546875,1271.8701171875
595,5226.873173236847,2586.82275390625,1286.697509765625
596,5238.206547021866,2591.23388671875,1289.03515625
597,5250.443501472473,2601.197021484375,1291.4466552734375
598,5264.508810997009,2601.774658203125,1305.9940185546875
599,5276.300497770309,2586.42041015625,1285.0054931640625
600,5288.812297105789,2602.67236328125,1311.3536376953125
601,5299.949363231659,2597.16064453125,1281.2501220703125
602,5311.758248806,2613.70751953125,1314.6229248046875
603,5323.163387060165,2586.05224609375,1279.0377197265625
604,5337.2694001197815,2626.37841796875,1312.945556640625
605,5350.833481311798,2607.5615234375,1295.4324951171875
606,5364.728092432022,2605.09423828125,1302.761962890625
607,5377.301218986511,2643.19921875,1310.5615234375
608,5389.169822692871,2613.119140625,1293.1275634765625
609,5402.653452157974,2591.881591796875,1305.9124755859375
610,5414.282236099243,2616.231201171875,1298.1934814453125
611,5425.808827161789,2617.572021484375,1299.1055908203125
612,5438.776670694351,2608.7060546875,1307.443603515625
613,5451.9620752334595,2591.275634765625,1290.935546875
614,5463.606257915497,2598.13623046875,1293.711669921875
615,5474.158697128296,2611.045166015625,1301.1954345703125
616,5487.379411935806,2625.352294921875,1319.8887939453125
617,5499.856559276581,2636.637939453125,1306.6387939453125
618,5514.3852508068085,2647.429443359375,1316.92919921875
619,5525.837733268738,2619.3798828125,1294.204833984375
620,5538.361520767212,2623.007568359375,1295.0645751953125
621,5549.556279659271,2614.07958984375,1289.9036865234375
622,5561.630406618118,2643.39111328125,1321.7216796875
623,5573.509765148163,2620.26318359375,1292.2642822265625
624,5585.4922931194305,2665.191162109375,1325.819580078125
625,5597.4138770103455,2660.3818359375,1336.9888916015625
626,5610.512718200684,2631.51123046875,1321.8514404296875
627,5623.7793736457825,2651.6416015625,1332.344970703125
628,5635.659350156784,2654.3046875,1334.6826171875
629,5648.525015830994,2667.566650390625,1334.8551025390625
630,5661.0929453372955,2651.984375,1315.247314453125
631,5672.546227931976,2625.916259765625,1309.03466796875
632,5684.561961650848,2668.4990234375,1350.393310546875
633,5696.9663944244385,2644.322265625,1319.100341796875
634,5708.902248620987,2653.7138671875,1311.5357666015625
635,5721.451995611191,2657.345947265625,1334.2237548828125
636,5732.778424501419,2627.410400390625,1293.587158203125
637,5744.747991323471,2652.9267578125,1327.8035888671875
638,5759.087414741516,2681.379638671875,1368.728515625
639,5771.980296611786,2659.8955078125,1329.62744140625
640,5787.253074884415,2655.068359375,1322.761474609375
641,5799.645132780075,2678.45068359375,1341.4364013671875
642,5811.310913801193,2683.664306640625,1314.6759033203125
643,5823.1488654613495,2679.407958984375,1332.0653076171875
644,5835.531745195389,2695.60791015625,1352.8389892578125
645,5850.154673576355,2674.20556640625,1343.1024169921875
646,5861.643836736679,2696.55517578125,1338.49755859375
647,5873.18061041832,2676.689208984375,1332.1910400390625
648,5889.334444761276,2705.352294921875,1373.99462890625
649,5905.224829673767,2680.1962890625,1352.06396484375
650,5917.267265796661,2696.47021484375,1338.003662109375
651,5929.416993141174,2708.97802734375,1352.16748046875
652,5942.188241481781,2687.467041015625,1354.895263671875
653,5954.241288661957,2679.511474609375,1324.0330810546875
654,5968.265081882477,2706.004638671875,1337.275634765625
655,5981.757149219513,2724.32275390625,1343.5006103515625
656,5992.95984172821,2700.79150390625,1346.656982421875
657,6005.3466539382935,2695.853515625,1345.0018310546875
658,6018.226308345795,2671.646240234375,1317.7603759765625
659,6031.032297611237,2709.392333984375,1330.091552734375
660,6042.696090459824,2713.558349609375,1364.1302490234375
661,6057.556498527527,2692.0615234375,1347.467529296875
662,6070.131483078003,2732.29150390625,1377.5382080078125
663,6082.389367818832,2719.522705078125,1363.31396484375
664,6095.547001123428,2705.026611328125,1368.826904296875
665,6108.293436765671,2707.003173828125,1350.2713623046875
666,6121.539120674133,2712.620361328125,1351.0445556640625
667,6134.163147211075,2722.338623046875,1367.76025390625
668,6145.669818639755,2696.679443359375,1345.838623046875
669,6160.234464168549,2713.76513671875,1360.6893310546875
670,6172.453854799271,2711.624755859375,1362.4268798828125
671,6184.279583930969,2694.914306640625,1335.640869140625
672,6197.973080396652,2712.06787109375,1349.3255615234375
673,6210.212978839874,2731.13720703125,1382.2049560546875
674,6222.253523111343,2727.467041015625,1375.33154296875
675,6235.122517108917,2713.578369140625,1376.3934326171875
676,6247.877657413483,2726.615478515625,1368.9771728515625
677,6261.148206233978,2737.263916015625,1359.6737060546875
678,6274.221081018448,2721.852294921875,1371.3720703125
679,6288.820746421814,2721.124267578125,1362.7059326171875
680,6301.210613250732,2739.99755859375,1354.3326416015625
681,6314.013268232346,2729.582275390625,1375.671142578125
682,6327.358485460281,2728.620361328125,1366.899658203125
683,6338.464866161346,2738.6572265625,1365.8814697265625
684,6352.469903469086,2755.2236328125,1380.29443359375
685,6365.201591253281,2740.759033203125,1367.2852783203125
686,6379.776478052139,2725.592041015625,1357.771484375
687,6392.473120689392,2738.86279296875,1368.3995361328125
688,6404.918105363846,2750.870849609375,1379.3714599609375
689,6416.848038434982,2771.021484375,1393.101806640625
690,6429.961200714111,2746.913818359375,1392.4114990234375
691,6442.611598968506,2748.676025390625,1370.29931640625
692,6454.396552801132,2767.58154296875,1398.794921875
693,6466.672289609909,2762.097412109375,1381.92041015625
694,6479.1826231479645,2756.0654296875,1362.1824951171875
695,6491.311647415161,2741.2646484375,1375.002197265625
696,6504.098998308182,2752.1455078125,1382.6368408203125
697,6518.843168735504,2755.184326171875,1364.6810302734375
698,6531.552894592285,2760.4091796875,1377.6663818359375
699,6543.980313301086,2753.8447265625,1362.409912109375
700,6555.769366502762,2738.4423828125,1368.421875
701,6570.481399774551,2762.98828125,1392.9498291015625
702,6582.540961742401,2779.620361328125,1393.705078125
703,6595.086303472519,2774.20703125,1394.191162109375
704,6608.360080718994,2771.22509765625,1407.224609375
705,6620.734431743622,2760.566650390625,1381.733154296875
706,6632.657225847244,2747.728271484375,1355.1087646484375
707,6645.509581327438,2764.56591796875,1401.1981201171875
708,6658.105714082718,2777.65673828125,1383.2259521484375
709,6670.402381181717,2761.515869140625,1385.125
710,6683.3281898498535,2770.374267578125,1389.7874755859375
711,6694.553325176239,2760.0732421875,1369.9537353515625
712,6706.8390583992,2777.117919921875,1380.487548828125
713,6718.945614337921,2757.087890625,1371.6455078125
714,6731.6168348789215,2787.405029296875,1386.162109375
715,6744.087828874588,2764.19482421875,1366.918701171875
716,6756.939812898636,2773.213623046875,1395.6949462890625
717,6769.307011127472,2781.141845703125,1407.6368408203125
718,6782.07301068306,2774.460693359375,1402.058349609375
719,6795.280697822571,2787.87353515625,1376.73876953125
720,6807.420010328293,2787.0654296875,1402.272705078125
721,6820.191604137421,2791.58837890625,1402.6650390625
722,6833.548062801361,2767.423828125,1381.8880615234375
723,6845.676811218262,2793.493896484375,1389.9964599609375
724,6859.146945953369,2747.737060546875,1378.9534912109375
725,6872.333129644394,2776.0126953125,1383.76220703125
726,6886.294219732285,2813.76904296875,1418.654296875
727,6899.516525030136,2801.27001953125,1406.72998046875
728,6912.1489174366,2792.900390625,1387.380859375
729,6923.621876001358,2803.439453125,1402.9935302734375
730,6938.821502685547,2787.384033203125,1406.914306640625
731,6952.236415147781,2797.927490234375,1378.4190673828125
732,6964.950541496277,2791.23193359375,1395.466552734375
733,6977.593361616135,2818.972412109375,1408.4703369140625
734,6990.464278936386,2821.861572265625,1404.7537841796875
735,7003.051920890808,2792.310302734375,1385.4959716796875
736,7015.45290350914,2803.18701171875,1400.7208251953125
737,7027.59575176239,2805.182373046875,1370.43408203125
738,7040.213856458664,2800.28564453125,1423.7061767578125
739,7052.84263420105,2813.579833984375,1402.4200439453125
740,7065.337723731995,2818.9794921875,1414.4180908203125
741,7076.755373001099,2806.162353515625,1395.68408203125
742,7090.405959844589,2814.46044921875,1415.385009765625
743,7103.358665704727,2800.511474609375,1405.4759521484375
744,7117.199394702911,2805.618408203125,1410.7205810546875
745,7130.150383710861,2835.9150390625,1433.0155029296875
746,7143.572998762131,2814.27001953125,1407.4705810546875
747,7156.0430998802185,2809.8466796875,1429.2095947265625
748,7171.112604856491,2828.677978515625,1413.21044921875
749,7184.678227186203,2805.83154296875,1408.244384765625
750,7197.150312662125,2809.53271484375,1410.4088134765625
751,7210.0042634010315,2798.19921875,1407.2122802734375
752,7222.996344089508,2817.466796875,1399.3302001953125
753,7235.939774751663,2800.650390625,1393.8602294921875
754,7248.650465965271,2819.609619140625,1407.154052734375
755,7262.705204248428,2800.00439453125,1419.9521484375
756,7274.96780705452,2797.130615234375,1386.9622802734375
757,7288.054095506668,2806.56591796875,1409.386474609375
758,7300.255023241043,2824.113037109375,1409.3543701171875
759,7313.234173297882,2821.531494140625,1415.949462890625
760,7325.724823236465,2814.295166015625,1412.5721435546875
761,7338.57320523262,2832.7783203125,1425.7249755859375
762,7352.4910633563995,2850.53076171875,1445.3724365234375
763,7364.9268045425415,2831.3408203125,1415.3636474609375
764,7376.793252944946,2824.7900390625,1402.5941162109375
765,7389.662239313126,2829.016357421875,1416.6846923828125
766,7402.123580932617,2823.4658203125,1404.5174560546875
767,7414.563855648041,2819.525146484375,1407.0516357421875
768,7427.038917064667,2811.045166015625,1386.6705322265625
769,7439.36797618866,2840.65380859375,1432.1370849609375
770,7452.702495574951,2811.6962890625,1394.4110107421875
771,7465.462878227234,2838.939453125,1437.5928955078125
772,7478.049766302109,2820.390625,1403.619384765625
773,7490.0032732486725,2837.221435546875,1422.4339599609375
774,7503.162713766098,2849.093994140625,1414.5980224609375
775,7514.8832750320435,2823.312744140625,1390.78515625
776,7527.610407590866,2852.352294921875,1451.9593505859375
777,7539.962596178055,2849.930419921875,1451.14013671875
778,7552.356816291809,2842.431884765625,1421.602783203125
779,7565.418921709061,2847.206298828125,1423.778076171875
780,7578.739501714706,2830.630615234375,1409.951904296875
781,7591.5592494010925,2839.166748046875,1404.54541015625
782,7605.424056053162,2856.947998046875,1448.080078125
783,7618.446307897568,2833.01708984375,1406.7955322265625
784,7630.632867097855,2869.485107421875,1442.3648681640625
785,7644.615263223648,2870.934326171875,1450.474853515625
786,7655.942597866058,2852.4130859375,1416.9189453125
787,7669.027271032333,2854.671875,1425.6514892578125
788,7682.206983804703,2860.272705078125,1423.150390625
789,7695.014186382294,2847.007568359375,1425.2410888671875
790,7707.795214414597,2852.967529296875,1418.86376953125
791,7719.468319416046,2836.76025390625,1403.90380859375
792,7731.945709228516,2849.589111328125,1439.454833984375
793,7746.323057889938,2851.673095703125,1421.939208984375
794,7759.3951325416565,2809.126220703125,1403.3411865234375
795,7772.116006851196,2856.93798828125,1405.8414306640625
796,7786.658230543137,2846.332763671875,1416.76904296875
797,7799.240014076233,2868.45751953125,1440.02099609375
798,7812.08943772316,2878.161865234375,1438.9290771484375
799,7827.3262259960175,2859.657470703125,1442.60595703125
800,7840.929257392883,2879.544677734375,1435.3514404296875
801,7855.363203763962,2884.88671875,1446.7615966796875
802,7868.552894353867,2852.89794921875,1415.4466552734375
803,7881.62434053421,2872.60302734375,1430.0428466796875
804,7894.3560791015625,2865.959228515625,1437.9495849609375
805,7907.953604698181,2856.1435546875,1421.01123046875
806,7921.7193377017975,2843.846435546875,1425.7357177734375
807,7935.272079467773,2851.75634765625,1436.3419189453125
808,7948.1548862457275,2870.3359375,1421.8975830078125
809,7961.318667650223,2866.92724609375,1432.333740234375
810,7974.711796045303,2856.510009765625,1429.16357421875
811,7988.385402679443,2854.82958984375,1415.4127197265625
812,8002.030471086502,2893.3515625,1453.954833984375
813,8014.619473218918,2882.679931640625,1432.48779296875
814,8027.821185350418,2862.568359375,1453.8837890625
815,8040.072915315628,2892.6416015625,1434.301025390625
816,8051.94474864006,2875.8896484375,1421.155029296875
817,8065.292622566223,2856.578369140625,1436.651611328125
818,8078.602599143982,2843.62109375,1420.670654296875
819,8091.709255456924,2876.821533203125,1450.4674072265625
820,8105.310386896133,2863.385009765625,1417.37255859375
821,8118.732897758484,2862.098388671875,1441.7906494140625
822,8131.342915296555,2876.00244140625,1439.6947021484375
823,8144.180905342102,2872.54638671875,1449.3880615234375
824,8156.628611087799,2893.18798828125,1418.1114501953125
825,8170.577928543091,2854.954345703125,1428.0225830078125
826,8183.209017276764,2853.133056640625,1416.70458984375
827,8196.471782207489,2864.429443359375,1431.564697265625
828,8208.972134590149,2890.267578125,1441.5369873046875
829,8221.882749795914,2885.622802734375,1451.6171875
830,8234.739830732346,2880.57763671875,1443.573486328125
831,8247.043092727661,2892.6904296875,1448.560546875
832,8260.203489780426,2895.564208984375,1455.189453125
833,8273.760736703873,2863.8515625,1457.2186279296875
834,8286.803921222687,2885.586669921875,1418.04541015625
835,8299.801749706268,2893.01953125,1420.66162109375
836,8315.396471261978,2879.82470703125,1437.838623046875
837,8329.20506477356,2860.9755859375,1435.0855712890625
838,8342.18693113327,2880.0966796875,1434.0699462890625
839,8355.172949075699,2895.345458984375,1435.44970703125
840,8368.726182937622,2883.916259765625,1452.538818359375
841,8382.821459770203,2874.743408203125,1453.4515380859375
842,8395.395108938217,2865.190673828125,1429.283203125
843,8408.57913851738,2892.87841796875,1435.748291015625
844,8420.643969297409,2880.18603515625,1411.5135498046875
845,8434.122866392136,2913.91552734375,1457.5009765625
846,8449.156348228455,2869.0791015625,1421.75146484375
847,8462.266856431961,2890.59716796875,1431.1617431640625
848,8474.738248109818,2904.671142578125,1434.9112548828125
849,8488.17456150055,2861.7626953125,1436.061279296875
850,8500.106348276138,2869.474365234375,1397.84765625
851,8512.413359642029,2871.676025390625,1439.1988525390625
852,8526.514726638794,2909.11279296875,1452.8515625
853,8538.900798797607,2887.4814453125,1438.245361328125
854,8551.426396608353,2906.363037109375,1459.1793212890625
855,8563.794095993042,2877.6767578125,1443.6575927734375
856,8576.868316173553,2886.78076171875,1428.3321533203125
857,8590.33588051796,2895.31787109375,1446.6109619140625
858,8602.160781860352,2877.3232421875,1424.8519287109375
859,8614.352347373962,2886.1103515625,1406.549072265625
860,8627.599082946777,2896.52880859375,1452.54052734375
861,8640.826675891876,2927.462646484375,1464.5931396484375
862,8652.82908463478,2906.46142578125,1480.4010009765625
863,8665.349373579025,2869.755859375,1406.5888671875
864,8677.605363368988,2914.81982421875,1453.0377197265625
865,8689.780002832413,2911.771484375,1464.7796630859375
866,8702.052155256271,2917.847900390625,1465.1551513671875
867,8714.790027856827,2891.9306640625,1449.268310546875
868,8727.74183511734,2915.0576171875,1456.9224853515625
869,8740.007477760315,2890.332275390625,1439.9715576171875
870,8753.580998897552,2914.78515625,1440.6226806640625
871,8765.171049118042,2881.576416015625,1418.8397216796875
872,8777.612108945847,2912.876708984375,1442.2412109375
873,8790.163584470749,2916.41357421875,1471.111328125
874,8804.172080755234,2917.754638671875,1447.042236328125
875,8817.649497509003,2902.815185546875,1456.9866943359375
876,8830.738096237183,2917.579833984375,1447.838134765625
877,8841.859763145447,2895.2919921875,1416.6748046875
878,8855.761018276215,2905.867431640625,1461.172119140625
879,8869.60502243042,2922.554443359375,1469.0230712890625
880,8882.79210615158,2884.47802734375,1425.72216796875
881,8896.006070137024,2890.3642578125,1450.1392822265625
882,8909.15660905838,2882.21826171875,1422.7667236328125
883,8922.023439884186,2890.36083984375,1434.3052978515625
884,8933.775372743607,2903.88671875,1457.0504150390625
885,8947.279905080795,2921.054443359375,1440.8580322265625
886,8959.692601919174,2899.505859375,1452.2261962890625
887,8974.759543657303,2900.960205078125,1443.6649169921875
888,8987.779448747635,2909.131103515625,1439.679443359375
889,9000.81012582779,2898.96240234375,1470.2769775390625
890,9014.545901298523,2897.005615234375,1459.5401611328125
891,9026.828496694565,2882.89990234375,1432.17724609375
892,9038.944392442703,2908.76220703125,1432.0736083984375
893,9051.514748334885,2886.32275390625,1453.8272705078125
894,9064.302066802979,2911.354736328125,1464.5341796875
895,9076.651539325714,2931.392822265625,1462.84326171875
896,9090.288169622421,2906.767578125,1465.2581787109375
897,9104.29869890213,2923.28076171875,1452.5074462890625
898,9117.706097126007,2917.801025390625,1462.5670166015625
899,9132.035421609879,2919.0458984375,1455.765869140625
900,9144.891243219376,2892.58154296875,1436.890625
901,9160.536934375763,2922.557861328125,1458.6331787109375
902,9174.527444124222,2890.498046875,1449.23486328125
903,9186.916813850403,2938.5908203125,1457.9173583984375
904,9200.769835472107,2907.19921875,1443.186767578125
905,9213.626874446869,2917.62158203125,1447.4527587890625
906,9226.64393568039,2934.267578125,1459.2713623046875
907,9239.860864400864,2921.837158203125,1470.9376220703125
908,9253.02658033371,2931.733154296875,1458.2857666015625
909,9264.716832637787,2905.224609375,1453.5909423828125
910,9277.992332458496,2928.84912109375,1461.2772216796875
911,9292.559264183044,2932.284423828125,1463.9688720703125
912,9304.499694824219,2917.9111328125,1450.81201171875
913,9316.094991207123,2897.61865234375,1427.004638671875
914,9331.068257808685,2909.476318359375,1457.824951171875
915,9344.181473970413,2912.5615234375,1471.468017578125
916,9357.76508307457,2921.3232421875,1468.4580078125
917,9371.779185295105,2909.02783203125,1458.9246826171875
918,9384.918214559555,2931.984375,1478.857177734375
919,9398.717453479767,2912.250732421875,1451.234375
920,9412.495505332947,2938.294677734375,1464.9473876953125
921,9424.553473472595,2937.963134765625,1463.4443359375
922,9437.872133016586,2920.949951171875,1474.201171875
923,9450.619984388351,2926.228271484375,1473.0928955078125
924,9464.1318795681,2896.50341796875,1445.4188232421875
925,9479.315797567368,2892.66357421875,1460.0078125
926,9492.699236869812,2927.81884765625,1478.7950439453125
927,9504.016231775284,2916.35302734375,1451.8572998046875
928,9516.669378757477,2938.438232421875,1479.111328125
929,9529.597703456879,2928.67236328125,1459.67724609375
930,9542.519717693329,2892.284423828125,1445.7569580078125
931,9554.934031963348,2918.534423828125,1458.05078125
932,9568.245184898376,2922.115478515625,1473.1392822265625
933,9581.50391960144,2926.456298828125,1465.4324951171875
934,9593.48568058014,2901.521484375,1419.1082763671875
935,9606.665976524353,2914.004638671875,1447.6158447265625
936,9621.240844726562,2919.98388671875,1450.32958984375
937,9634.41784787178,2952.033203125,1489.2225341796875
938,9649.236848115921,2905.133056640625,1456.6884765625
939,9661.730752944946,2914.192626953125,1449.376708984375
940,9675.025801181793,2917.856689453125,1470.38232421875
941,9688.85731625557,2924.605224609375,1451.0198974609375
942,9701.908020734787,2906.240234375,1438.138916015625
943,9714.192687988281,2907.213623046875,1443.651611328125
944,9728.756435632706,2947.7275390625,1472.3154296875
945,9741.942991733551,2924.072021484375,1467.28759765625
946,9755.872666597366,2940.404296875,1462.61474609375
947,9769.362899303436,2930.29638671875,1448.673828125
948,9783.160094976425,2939.385986328125,1466.7701416015625
949,9795.731377363205,2902.394287109375,1438.888916015625
950,9809.31206035614,2925.6650390625,1451.004638671875
951,9822.171012163162,2934.027099609375,1463.807373046875
952,9835.230063676834,2922.709228515625,1464.41162109375
953,9848.944405317307,2940.993408203125,1488.0555419921875
954,9861.124610900879,2916.05517578125,1448.1678466796875
955,9873.157862663269,2942.75634765625,1471.9227294921875
956,9885.440818309784,2939.573974609375,1470.69189453125
957,9898.090077877045,2909.75244140625,1444.4385986328125
958,9911.587957143784,2908.57763671875,1454.912353515625
959,9924.071563482285,2926.93310546875,1449.61767578125
960,9936.532496213913,2900.204833984375,1434.0478515625
961,9950.285139083862,2910.579833984375,1450.466552734375
962,9963.336228132248,2936.232421875,1466.6087646484375
963,9976.704413175583,2934.784423828125,1484.0089111328125
964,9991.071976423264,2932.21240234375,1462.105712890625
965,10004.304909467697,2946.881591796875,1480.978515625
966,10016.5763297081,2955.635009765625,1473.322998046875
967,10029.47152042389,2937.12841796875,1453.3243408203125
968,10041.607214689255,2944.302734375,1455.754150390625
969,10055.229949951172,2940.490234375,1460.4296875
970,10068.502720355988,2929.0,1461.7005615234375
971,10080.644590616226,2906.9130859375,1449.323974609375
972,10094.036919116974,2917.63916015625,1436.867431640625
973,10106.760583639145,2927.78466796875,1438.78125
974,10120.604474782944,2960.73876953125,1476.23291015625
975,10133.057109594345,2936.28759765625,1478.103759765625
976,10147.88444519043,2914.08349609375,1460.47607421875
977,10161.22680568695,2919.967041015625,1475.68994140625
978,10175.816041707993,2939.907470703125,1460.494140625
979,10187.851128339767,2918.5791015625,1458.55322265625
980,10200.926306962967,2922.871826171875,1438.333251953125
981,10214.053548574448,2931.099609375,1463.02685546875
982,10227.285119771957,2929.273193359375,1457.8670654296875
983,10241.520539999008,2958.11962890625,1473.4635009765625
984,10254.509218454361,2930.621826171875,1443.1490478515625
985,10267.069169044495,2924.44482421875,1436.4256591796875
986,10279.719344854355,2919.19140625,1453.9647216796875
987,10292.86104798317,2929.891845703125,1457.3095703125
988,10305.593868255615,2940.31640625,1461.373779296875
989,10318.729661464691,2948.935546875,1477.6146240234375
990,10331.114948511124,2954.14794921875,1466.3099365234375
991,10344.514047145844,2917.8828125,1433.123046875
992,10357.415018558502,2956.989013671875,1480.921142578125
993,10370.812173366547,2942.438720703125,1466.021728515625
994,10385.49455165863,2945.28759765625,1443.5731201171875
995,10398.705364227295,2963.7294921875,1474.4599609375
996,10411.803459644318,2958.379638671875,1471.0587158203125
997,10424.160439491272,2927.498046875,1443.9036865234375
998,10437.44508767128,2931.385009765625,1464.1253662109375
999,10450.721135616302,2957.01904296875,1477.0872802734375
